onset	duration	trial_type	stim_id	stim_file	stim_nsd_id	button_press
0	2	blank	n/a	n/a	n/a	0
4	2	blank	n/a	n/a	n/a	0
8	2	blank	n/a	n/a	n/a	0
12	2	stimulus	148	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-023_nsd-063967.png	63967	0
16	2	stimulus	43	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-018_nsd-067767.png	67767	0
20	2	stimulus	124	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-024_nsd-063576.png	63576	0
24	2	stimulus	23	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-023_nsd-035010.png	35010	0
28	2	stimulus	102	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-002_nsd-009798.png	9798	0
32	2	stimulus	127	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-002_nsd-003046.png	3046	0
36	2	stimulus	145	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-020_nsd-059878.png	59878	0
40	2	stimulus	81	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-006_nsd-043864.png	43864	0
44	2	stimulus	108	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-008_nsd-021002.png	21002	0
48	2	stimulus	97	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-022_nsd-070730.png	70730	0
52	2	blank	n/a	n/a	n/a	0
56	2	stimulus	73	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-023_nsd-060587.png	60587	0
60	2	catch	151	catch_images/catch_01.png	n/a	1
64	2	stimulus	46	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-021_nsd-004739.png	4739	0
68	2	stimulus	17	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-017_nsd-032556.png	32556	0
72	2	catch	151	catch_images/catch_07.png	n/a	1
76	2	stimulus	22	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-022_nsd-065990.png	65990	0
80	2	stimulus	33	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-008_nsd-042178.png	42178	0
84	2	stimulus	143	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-018_nsd-058469.png	58469	0
88	2	catch	151	catch_images/catch_05.png	n/a	1
92	2	stimulus	59	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-009_nsd-021725.png	21725	0
96	2	stimulus	28	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-003_nsd-004025.png	4025	0
100	2	stimulus	74	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-024_nsd-063743.png	63743	0
104	2	stimulus	89	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-014_nsd-047548.png	47548	0
108	2	stimulus	77	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-002_nsd-032821.png	32821	0
112	2	blank	n/a	n/a	n/a	0
116	2	stimulus	130	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-005_nsd-009837.png	9837	0
120	2	stimulus	96	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-021_nsd-016679.png	16679	0
124	2	stimulus	62	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-012_nsd-028978.png	28978	0
128	2	stimulus	135	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-010_nsd-025831.png	25831	0
132	2	stimulus	5	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-005_nsd-024889.png	24889	0
136	2	stimulus	125	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-025_nsd-072109.png	72109	0
140	2	stimulus	91	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-016_nsd-040994.png	40994	0
144	2	blank	n/a	n/a	n/a	0
148	2	stimulus	75	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-025_nsd-013477.png	13477	0
152	2	stimulus	60	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-010_nsd-062714.png	62714	0
156	2	stimulus	32	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-007_nsd-003683.png	3683	0
160	2	stimulus	26	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-001_nsd-053676.png	53676	0
164	2	stimulus	90	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-015_nsd-018714.png	18714	0
168	2	stimulus	4	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-004_nsd-021434.png	21434	0
172	2	stimulus	149	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-024_nsd-063970.png	63970	0
176	2	stimulus	82	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-007_nsd-023731.png	23731	0
180	2	stimulus	121	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-021_nsd-059553.png	59553	0
184	2	stimulus	114	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-014_nsd-038484.png	38484	0
188	2	stimulus	137	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-012_nsd-042306.png	42306	0
192	2	blank	n/a	n/a	n/a	0
196	2	stimulus	41	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-016_nsd-060438.png	60438	0
200	2	stimulus	35	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-010_nsd-056153.png	56153	0
204	2	stimulus	110	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-010_nsd-022952.png	22952	0
208	2	stimulus	100	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-025_nsd-041499.png	41499	0
212	2	stimulus	72	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-022_nsd-065730.png	65730	0
216	2	stimulus	37	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-012_nsd-035873.png	35873	0
220	2	stimulus	129	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-004_nsd-009831.png	9831	0
224	2	stimulus	79	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-004_nsd-002666.png	2666	0
228	2	stimulus	117	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-017_nsd-043612.png	43612	0
232	2	stimulus	15	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-015_nsd-039855.png	39855	0
236	2	blank	n/a	n/a	n/a	0
240	2	stimulus	66	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-016_nsd-067608.png	67608	0
244	2	stimulus	34	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-009_nsd-062089.png	62089	0
248	2	stimulus	50	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-025_nsd-003026.png	3026	0
252	2	stimulus	27	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-002_nsd-049606.png	49606	0
256	2	stimulus	140	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-015_nsd-047601.png	47601	0
260	2	stimulus	51	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-001_nsd-028786.png	28786	0
264	2	catch	151	catch_images/catch_10.png	n/a	1
268	2	stimulus	141	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-016_nsd-049467.png	49467	0
272	2	stimulus	53	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-003_nsd-005714.png	5714	0
276	2	stimulus	80	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-005_nsd-005509.png	5509	0
280	2	stimulus	132	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-007_nsd-017348.png	17348	0
284	2	stimulus	9	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-009_nsd-003953.png	3953	0
288	2	blank	n/a	n/a	n/a	0
292	2	stimulus	120	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-020_nsd-056936.png	56936	0
296	2	stimulus	128	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-003_nsd-008566.png	8566	0
300	2	stimulus	118	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-018_nsd-046523.png	46523	0
304	2	stimulus	45	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-020_nsd-034067.png	34067	0
308	2	stimulus	54	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-004_nsd-025200.png	25200	0
312	2	stimulus	93	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-018_nsd-058633.png	58633	0
316	2	stimulus	78	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-003_nsd-061723.png	61723	0
320	2	stimulus	111	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-011_nsd-023150.png	23150	0
324	2	stimulus	57	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-007_nsd-021584.png	21584	0
328	2	stimulus	146	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V4_img-021_nsd-061159.png	61159	0
332	2	stimulus	18	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-018_nsd-023754.png	23754	0
336	2	stimulus	25	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-025_nsd-038158.png	38158	0
340	2	stimulus	105	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-005_nsd-017011.png	17011	0
344	2	stimulus	92	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_low_V4_img-017_nsd-069694.png	69694	0
348	2	stimulus	65	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-015_nsd-019998.png	19998	0
352	2	blank	n/a	n/a	n/a	0
356	2	stimulus	104	univariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_V1_img-004_nsd-010684.png	10684	0
360	2	stimulus	39	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_low_V4_img-014_nsd-039245.png	39245	0
364	2	stimulus	3	univariate_rnc_controlling_images/V1-V4/imageset-nsd/high_V1_high_V4_img-003_nsd-049850.png	49850	0
368	2	stimulus	69	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-019_nsd-048111.png	48111	0
372	2	stimulus	56	univariate_rnc_controlling_images/V1-V4/imageset-nsd/low_V1_high_V4_img-006_nsd-036319.png	36319	0
